Date,Close,High,Low,Open,Volume,return,label,lag_return_1,rolling_mean_5,rolling_std_5,momentum_5,momentum_10,ma_5,ma_10,volatility_10,volume_change,volume_ma_5,vix_return,vix_return_ma_3,vix_return_ma_5,tlt_return,tlt_return_ma_3,tlt_return_ma_5,gld_return,gld_return_ma_3,gld_return_ma_5,spy_return,qqq_return
2010-01-27,49.73677444458008,49.81720137763135,48.82793537426468,48.996833774526856,72565800,0.010622381436206,0,0.010622381436206,-0.0065039650727985,0.0121770594326737,-0.0323893817656764,-0.0270611414703213,49.77216567993164,50.73891296386719,0.0136369863524982,0.2465523283379027,75031560.0,-0.03384496715922447,0.040965612298096664,0.07553042431920658,0.00032770286662686665,-0.0019912396955259113,0.0017470030989000795,0.0007442705541653716,0.0005913864206794258,-0.0071544505470027666,-0.0041911304444652,0.0009030561854297
2010-01-28,48.884239196777344,49.85742235472048,48.433843422613016,49.833291818182325,93814200,-0.0171409436442784,0,-0.0171409436442784,-0.0066462755676512,0.0123253100796852,-0.0330893881743137,-0.055917889593158,49.437584686279294,50.44937210083008,0.0131286394031393,0.2928156238889394,74129780.0,-0.05743380412344701,-0.05361678139161796,0.05152943839504589,-0.0005465012440932782,-0.0015945929885371468,-0.0003883011963846661,-0.009576039444736728,-0.0019797066303307576,-0.004442695955099718,0.0047574487236985,0.0078919400625077
2010-01-29,48.34535217285156,49.61611510343872,48.23275327536673,49.08528953808892,79325600,-0.0110237375640962,1,-0.0110237375640962,-0.0052556941755345,0.0110540649087675,-0.0262434822335423,-0.0697930253729229,49.176995849609376,50.08663902282715,0.0127807165031922,-0.1544393066294868,73243500.0,0.02549698220181562,-0.021927263026951953,0.01819200299453172,-0.0005462689393260778,-0.00025502243893082976,-0.0014132978539994178,-0.0004693083914030227,-0.0031003590939914596,-0.0016542377148202948,-0.0114723266737335,-0.0257277877154573
2010-02-01,48.91640472412109,49.01291765322321,48.3855790119234,48.57056340440691,60731800,0.0118119431466299,1,0.0118119431466299,-0.0031201514409041,0.0133831966444171,-0.0158577687318229,-0.0449122383648614,49.01935501098633,49.85661354064941,0.013762730024116,-0.2343984791794831,72930120.0,0.03750532297368925,0.0018561670173526206,-0.019569607799869805,0.00874275522371204,0.0025499950134308946,0.0006825414637549043,-0.004883586176437471,-0.004976311337525741,-0.0022584028917665535,-0.0108687232776522,-0.0174507477020029
2010-02-02,49.45528030395508,49.511579774344185,48.75555305524868,49.00488147275119,71047700,0.0110162548305245,0,0.0110162548305245,0.0010571796409971,0.0139951907248367,0.004902583923487,-0.0518119159032298,49.06761016845703,49.58637466430664,0.0125471787016494,0.1698599415792057,75497020.0,-0.0824533150872434,-0.006483669970579513,-0.022145956238882002,-0.009076976599418751,-0.0002934967716775964,-0.00021985773849984014,0.02255567582388429,0.005734260418681266,0.0016742024730944881,0.0155506541311996,0.0109838311776304
2010-02-03,49.125526428222656,49.567880738074415,48.731427055534766,49.222039370641504,50241000,-0.0066677182639697,0,-0.0066677182639697,-0.0024008402990379,0.0131515484490317,-0.0122896593754489,-0.0442809866718437,48.945360565185545,49.35876312255859,0.0121429682185434,-0.2928553633685538,71032060.0,-0.049136812875337776,-0.03136160166296398,-0.025204325382104664,0.0028519927664807376,0.0008392571302580087,0.00028500024147093406,0.007198881313165595,0.008290323653537471,0.002965124624894533,0.0121037319412797,0.0090152579250184
2010-02-04,47.48479080200195,48.80381225737571,47.44457733189248,48.7877262557137,99167300,-0.0333988405929447,1,-0.0333988405929447,-0.0056524196887712,0.0185916274125135,-0.0286278035164275,-0.0607699151876083,48.66547088623047,49.05152778625488,0.0148799525364925,0.9738321291375568,72102680.0,0.005586631368284634,-0.04200116553143218,-0.012600238283758336,-0.01159639352605324,-0.005940459119663751,-0.001924978214921058,-0.003940257637661704,0.00860476649979606,0.004092280986309538,-0.0049827332621812,0.0054982516533168
2010-02-05,47.66977310180664,47.71803110464937,46.64833505231773,47.58934309706876,106752200,0.0038956115564667,0,0.0038956115564667,-0.0026685498646586,0.0187108984865032,-0.0139740231621333,-0.0398507783670891,48.530355072021486,48.85367546081543,0.0145521803709239,0.0764858980732559,77588000.0,0.20740738255169866,0.05461906701488184,0.023781841786218273,0.015827007927180947,0.002360869055869482,0.001349677158380347,-0.03983435439949368,-0.012191910241329929,-0.003780728215308593,-0.0308657880919381,-0.0289362019608502
2010-02-08,47.19523239135742,47.93516980030743,47.14697440326023,47.51694617582527,61579200,-0.0099547507691248,1,-0.0099547507691248,-0.0070218886478095,0.0169487251855025,-0.0351859941970539,-0.0504857915703007,48.18612060546875,48.60273780822754,0.0145431764619344,-0.4231575555351552,77757480.0,0.001150333080263577,0.0713814490000823,0.01651084380753314,0.002179291542810935,0.0021366353146462145,3.698442220012588e-05,0.002970178695371306,-0.013601477780594692,-0.0022099752409468374,0.0020667358986092,0.0084467975344393
2010-02-09,47.84671401977539,48.20059682137664,47.25154428226015,47.75824255235237,91986700,0.0138039711938631,1,0.0138039711938631,-0.0064643453751418,0.0177188084189533,-0.0325256731797564,-0.0277825490987009,47.86440734863281,48.46600875854492,0.0155660581154051,0.4937949827214385,81945280.0,0.015319785874370773,0.07462583383544434,0.036065463999855975,0.0013055218027211435,0.006437273757571009,0.002113484102628105,-0.006113864996012963,-0.014326013566711778,-0.00794388340492629,-0.0072195623109959,-0.0072123977134714
2010-02-10,47.959320068359375,48.07996048612264,47.20329328410786,47.70195016208818,55715500,0.0023534750691018,1,0.0023534750691018,-0.0046601067085275,0.0181470445126387,-0.0237393152736434,-0.0357372265505728,47.63116607666016,48.28826332092285,0.0149884196645881,-0.3943091773049799,83040180.0,-0.019238031855096205,-0.0009226376334872851,0.04204522020390429,-0.009989570889832544,-0.002168252514766822,-0.00045482862863455154,0.01316803858637372,0.003341450761910688,-0.006750051950284663,0.0125601907897503,0.0103113972639208
2010-02-11,48.72338104248047,48.75554997489109,47.45261463549051,47.822583436984736,51969700,0.0159314388325779,1,0.0159314388325779,0.0052059491765769,0.0103520834500454,0.0260839359205158,-0.0032905933883794,47.87888412475586,48.27217750549316,0.0152971217425211,-0.0672308424047167,73600660.0,-0.02307693774883568,-0.008998394576520371,0.036312506380480225,-0.009541961658629305,-0.006075336915246902,-4.3942255149764795e-05,-0.002751170718643947,0.00143433429057227,-0.0065122345664811124,-0.0019582832926891,-0.0020874171743086
